word,max_emp_bridge,date_of_max,occurrences
цветок,1.2832209921404698,1816,8
жалкий,0.6901558046863221,1833,2
улья,0.9175105217303553,1812,2
сотня,1.060131102580938,1811,2
отличить,0.983571611260215,1811,2
разница,0.654606808638964,1813,4
пернатый,0.9993399617761362,1811,2
тучный,0.4375302311575625,1819,2
лани,0.6331822645327435,1830,2
хвала,1.1927495324953197,1811,3
продлить,0.4281107165072622,1823,2
соты,0.4717226543815602,1817,2
капля,0.7695010725429986,1815,3
мёд,1.0544806965882558,1816,6
из-под,0.9605616669911923,1816,6
налететь,1.085858411317441,1811,2
царский,0.7809755623463123,1814,8
подхватить,0.5445060407103127,1816,2
жадный,0.4651408458713908,1811,4
баранов,0.6740139932371291,1833,2
выбрать,1.0084332942778782,1816,8
баран,0.8163080149803744,1811,5
шерсть,1.2637370649115203,1830,8
вцепиться,0.5467468063099435,1816,2
всклокочить,0.45416999051778467,1819,2
полный,0.8697769968029124,1815,4
сходить,0.47183098672798157,1811,4
осесть,1.41421747600518,1815,23
соловей,1.8371054384069467,1823,24
томный,0.5022219639320922,1823,2
рассыпаться,0.8047668155415183,1813,2
внимать,0.7416673701854233,1811,3
прилечь,0.6054216684928715,1816,2
чуть-чуть,0.7702839227027536,1814,2
пастушка,0.5916906404400702,1811,3
улыбаться,0.38063968232248874,1819,2
неложный,0.5778685507492617,1830,2
скука,0.4120933920358265,1823,2
незнакомый,0.4206000021825735,1819,2
полететь,0.40242490343001164,1819,2
тридевять,0.4227162808044471,1823,2
избавить,0.47992957829122307,1811,4
этакий,0.7157622153665167,1830,5
пышный,0.6357691095727818,1811,7
вкусно,0.5213099671882074,1828,2
сласть,0.4816901416745364,1811,4
вино,0.7646966041370825,1815,5
пожелать,0.6922172319128957,1811,3
избыток,0.780782324493617,1814,2
страдать,0.4829225360428558,1811,4
досыпать,0.8812848112029888,1813,2
разориться,0.6462734752912807,1813,4
крепко,0.4427171885641156,1819,2
заря,0.7472828380071441,1811,5
окно,1.1592125453520163,1815,11
сапожник,1.2338028190260053,1813,4
умолк,0.8645582099515406,1819,6
богач,0.9863693138600823,1816,9
отвадить,0.6236797585639384,1815,2
просьба,0.9600850681233426,1811,2
здорово,0.569628304573001,1814,5
делишки,1.0672683559723548,1811,2
клим,0.6237627498824432,1830,2
хозяйка,0.5762087243791648,1816,2
благодарить,0.40234191211150677,1823,2
здешний,0.5548259472296921,1811,5
богатеть,0.8209501226499638,1813,2
дружок,0.4783568189110506,1816,3
также,0.914491736294768,1816,5
бедность,0.6285198972418773,1816,3
полюбиться,0.5309369601347699,1816,2
промотать,0.3721745678349942,1819,2
прощать,1.2231220678339045,1813,4
схватить,0.936945080307895,1816,7
бегом,0.37819143842659575,1823,2
примчать,0.5597764433152047,1816,2
зарыть,0.42221833289341804,1823,2
тревожить,0.6599958674064391,1819,3
ночью,1.0435075038445174,1830,6
хватиться,0.7210843218808255,1823,3
забраться,0.5084507051008995,1811,4
клеть,0.984477701225778,1811,4
простор,0.6713773080022746,1815,6
обшарить,0.6402780222649079,1832,2
потолок,0.9350216899348784,1811,2
сума,1.2484926024149656,1813,13
тужить,0.7143485927793974,1816,4
горевать,0.5009770941545195,1816,2
славить,0.4598548958353669,1823,2
климович,0.6293646638815205,1815,2
стараться,0.4454578231846894,1811,3
фок,1.1934859175481296,1813,4
далёкий,0.5662558695196883,1823,4
любой,1.0438648041539875,1811,2
любезный,0.6652582171080098,1817,4
полезный,0.813214209842738,1817,6
отведать,1.0453171522278224,1811,2
сунуться,0.5896948136362028,1830,2
советовать,0.6094882430996091,1830,2
вкось,0.609571234418114,1830,2
глухой,0.7101525833825006,1823,4
приучать,0.6079529037072695,1816,2
промысл,0.449397989703756,1819,2
питаться,0.8218630271535171,1813,2
захватить,0.534515506260632,1812,3
ничто,0.369809315257606,1811,2
жирный,0.6979753533145833,1813,4
унбыть,0.9654795038261578,1811,2
съесть,1.4595745013962653,1819,15
ведать,0.8453556431386604,1830,7
манить,0.5949771518566068,1816,3
сберечь,0.7905219935445574,1823,5
шкура,0.7483156033917161,1811,8
благодарность,0.9595766297261975,1814,3
забава,0.7680016614438703,1814,2
соха,1.0253162444681538,1811,2
полоса,0.5926825011023773,1816,2
пот,1.1328638517160392,1814,4
катиться,0.6955692500240549,1813,4
работник,1.0333249067038717,1811,2
прямой,0.5328051652367344,1811,4
мартышка,1.2666420167880412,1815,8
зависть,0.9240023490089639,1815,4
хлопоты,0.7720048397134142,1814,6
понести,0.8972606400151723,1812,2
сякнуть,0.6786200114141482,1815,2
литься,0.5372443003411383,1828,2
гряда,1.1581327947019424,1811,7
рыться,0.6765131283916102,1811,3
огородник,1.0221625743649696,1811,2
вырыть,0.42474956810781583,1823,2
ретивый,0.5642164788552142,1816,2
свежий,0.5913961356655522,1816,2
взрыть,1.4501173733891075,1811,4
полсотни,0.4795426735458833,1830,3
огород,1.1417552979645087,1816,11
назвать,0.6185756590897794,1811,3
болтать,0.7040983461951368,1814,2
тоже,0.8279128836987623,1823,3
никакой,0.7701442417781426,1811,8
хлеб,1.581493178878193,1833,9
против,1.1306902689668752,1816,8
кривой,0.8959742745783471,1812,2
приниматься,0.7063391117947677,1834,2
посеять,0.625796037185812,1830,2
читать,0.7792164794860457,1819,6
заступ,1.0242788529868432,1811,2
взойти,1.0221210787057171,1811,2
пересадить,0.5385306657779635,1816,2
вылиться,0.6890354218865067,1815,2
поспеть,0.7751804104945398,1814,2
прибыль,0.6203736200398225,1811,5
жалеть,0.7363089797518944,1811,7
вдвоём,0.8098540116883087,1815,3
ремесло,0.7782820809772995,1819,6
волос,1.03507820455994,1819,7
уже,0.6831890635102726,1811,6
бранить,0.7386380887135725,1811,7
курятник,1.0801272237471997,1813,3
сносный,0.6060026077224056,1816,2
вкусный,0.7171201792443845,1821,3
честный,1.2398110207176838,1811,3
воровство,0.39786038091224485,1811,2
промысел,0.8127754777772361,1813,2
острый,1.460066210184892,1823,5
нож,0.6800537515156109,1816,3
наняться,0.6666692615494499,1833,2
масло,0.40437519941487554,1823,2
караул,0.8212551569632012,1823,3
кусок,0.6356615157002434,1811,5
куманёк,0.569366198163542,1811,4
передушить,0.4929684319188016,1823,2
закон,0.7405946744578654,1832,6
украсть,0.42487405508557313,1823,2
обмануть,1.1482062613695272,1819,5
звериный,0.7195935331970357,1816,3
львёнок,1.5652049398254857,1811,5
сынок,1.57051961599928,1811,5
попросить,0.4627595919830365,1818,2
нанять,0.8238556352214887,1816,4
царевич,0.9979291093615538,1811,2
мука,0.5833333343378281,1823,4
крот,1.3748024779086934,1815,10
чистить,0.5457472437305484,1812,3
кротов,1.0034480320421262,1811,2
зоркий,0.5026837797056204,1811,3
норка,0.945346374108204,1814,3
барс,1.3019441093633497,1815,9
отважный,0.9703344959586916,1811,2
гражданский,0.5133013049524895,1827,2
понимать,1.0123532881282395,1823,4
царствовать,0.6519336106521076,1811,5
урок,1.0066127899738702,1816,5
подать,0.5051232520972765,1811,3
воин,0.5786569682750577,1830,2
горазд,0.5073259300201403,1816,2
короче,0.9926619740380325,1813,3
платон,0.47612119426231725,1823,2
вскоре,0.5862676066433503,1811,4
вести,0.8805223464637383,1811,9
приязнь,0.4267828554111846,1823,2
свалить,0.4159939840055543,1811,2
отпустить,0.5103071309295455,1811,3
наследник,0.8125645365679265,1823,3
гроб,0.48251152578719064,1816,2
вступать,0.8274649411525945,1813,2
чаять,0.5951877944521379,1811,4
яйцо,0.959961743559453,1816,5
птичий,0.9892980122370495,1811,2
вить,0.7789150198272579,1814,2
гнезда,0.49562415411095667,1816,2
ахнуть,0.6411494311092091,1815,2
повесить,0.789351109465525,1823,6
владеть,0.5199406104328774,1828,2
выгода,0.9064311807099579,1812,2
хворостина,0.7900358565069077,1814,2
гусь,1.8350273139409292,1811,7
гнать,0.5216913354239403,1811,3
вежливый,0.5221995588388687,1811,3
честить,0.5689884796692429,1830,2
барыш,0.9332185059692095,1816,7
коснуться,0.42703182936669926,1811,2
доставаться,0.8726537140784845,1813,2
винить,0.42752977727772834,1811,2
иначе,0.8991694403407837,1812,2
встретясти,0.4278617425517477,1811,2
несчастный,0.6059272310903495,1811,4
гонять,1.173476060176772,1817,8
почтение,0.6684323760942494,1819,3
спасение,1.094018663755241,1832,3
праздник,0.5268752142562094,1811,3
предок,1.2025074220619436,1811,3
спасти,0.7985530597627355,1815,5
годный,0.649735916611797,1816,4
жаркое,0.8837745507581343,1812,2
баснь,0.43304869995830075,1811,2
пояснить,0.6882629119833045,1823,4
раздразнить,0.7948908486394413,1814,2
свинья,0.8793648324747513,1811,6
барский,1.0935152600989855,1823,4
когда-то,0.8470675235022855,1816,5
конюшня,0.5619342175963309,1816,2
кухня,0.7406821414258636,1815,5
навоз,0.9776377319871181,1811,2
досыта,0.8310316363803676,1816,5
хавронья,1.1960529846923538,1811,3
жемчуг,1.2952718808256094,1813,5
богатей,0.8241037927531479,1813,2
приметить,0.6926794613178643,1819,5
изрыть,0.5487800936133123,1830,2
задний,0.8499697799066523,1823,3
сравнение,0.7618603038745114,1814,2
критика,0.5904832311619989,1816,2
зримый,0.8171740176579931,1813,2
оттоль,0.972824235513837,1811,2
цвель,0.4396880054386886,1811,2
весенний,0.6867792413731627,1819,3
сердитый,0.538920109190011,1811,3
рассудить,0.5396824443124035,1811,3
снабдить,0.9658529647594298,1811,2
хвастун,0.8730271750117564,1813,2
поглядеть,0.6116468798662564,1816,3
паук,1.9915845838711868,1811,17
ветка,0.9948023984765493,1816,5
веточка,0.443049153838135,1811,2
заткать,0.9351046812533832,1811,2
решиться,0.629049296857865,1811,4
очутиться,0.6963169007933177,1816,3
снизу,0.9520764058876249,1811,2
опять,1.5808975589284817,1815,15
низ,0.5473566178778215,1811,3
похожий,0.7900889458563224,1815,5
вверх,0.633274648977817,1811,4
квартет,1.35692488496572,1811,4
достать,1.230734557765452,1811,15
нота,0.9592136592790417,1811,2
бас,0.9632802338857793,1811,2
альт,0.9631142512487697,1811,2
липка,0.7428552919369011,1814,2
погодить,0.676545228451527,1833,2
всё-таки,0.7147255254461964,1811,5
послушаться,0.6403169025110704,1811,4
решить,0.7184654827536814,1811,5
сомнение,0.8643631857172508,1813,5
привесть,0.8023600673048776,1814,2
музыкант,0.9578443025237117,1811,2
нежный,1.184949701583414,1819,5
бросать,0.9630494897282079,1830,3
лист,1.0764084525577908,1814,4
зефира,1.1684056309202522,1811,3
краса,1.0235257511190197,1816,6
пышно,0.6477699541670972,1811,4
раскидистый,0.6545940247069945,1832,2
плясать,0.5629082543746287,1811,3
зареять,0.7101405776793686,1816,3
расставаться,0.5765821853124367,1816,2
дерзко,0.5523902159682732,1830,2
считаться,0.6007741546566001,1830,2
питать,0.7311944602563493,1811,5
ужель,0.4625106180275221,1811,2
помнить,0.9404483522744351,1823,5
подагра,1.7443473383662547,1811,7
родить,0.5840164668746524,1811,3
почему,0.7524061045820213,1828,4
вырасти,0.49396432774085974,1816,2
ребёночек,0.609004118108629,1816,3
бремя,0.7121899997493594,1814,2
родитель,0.49437928433338396,1816,2
оба,0.8106266447415944,1811,6
равно,0.7108012681187753,1816,3
довольство,0.8133579634594681,1811,6
палата,0.576274530187244,1811,3
деревня,1.420127224149635,1828,8
подале,0.6177458792908417,1830,2
убраться,1.3573814174442977,1823,5
щётка,1.1454339325654912,1811,3
печка,0.6373121623201375,1816,3
метла,0.5804927845311492,1811,3
основа,0.47429538525521053,1811,2
натянуть,0.5413938662663808,1830,2
изорвать,0.5088612694124801,1827,2
царица,0.7750559235167824,1814,2
рубить,0.6820358228338315,1816,3
примета,0.9299177238468301,1811,2
мучить,0.6750000011623438,1811,4
вползти,0.6767018790995467,1811,4
разобраться,0.6722711755485272,1815,2
прибыть,0.5876587346816388,1811,3
пуховик,0.7602004775044144,1814,2
довольный,0.9842570548155535,1816,6
неопрятный,0.4818475952391518,1811,2
умно,0.9293782802765487,1811,2
кот,1.3060948333158078,1813,10
повар,1.0328843497267992,1815,5
назначить,0.9476525837914734,1815,4
заседать,0.9247307664402771,1811,2
длинный,0.7502934285220453,1816,4
спрашивать,0.6973333476231744,1816,3
борода,0.8287513065894195,1813,2
нужно,0.748796949646229,1812,4
суждение,0.7991234058831885,1814,2
лишиться,0.7694470060504495,1811,5
из-за,0.520397062684654,1816,2
настать,0.7716122444916249,1811,5
заседание,0.6628101652389745,1832,2
ан,0.926452998985287,1814,7
крыса,0.922785255657331,1816,5
примести,1.0058098608869248,1814,4
толкать,0.5989412944930479,1811,3
мышонок,0.48906783994907366,1811,2
выслать,1.0288474811809303,1813,3
губить,0.7051357376764473,1814,2
заслужить,0.49242898834852,1811,2
глупеть,0.4958731280664712,1816,2
суета,0.7577522336085215,1814,2
цель,0.6057006659115949,1811,3
возить,0.700058686651504,1811,4
смоленский,0.9136514254198799,1812,2
противу,0.6066662903999587,1812,3
погибель,0.9070121199394918,1812,2
рой,0.7715702881395788,1814,2
воз,1.4079944040116597,1812,16
порог,0.6123514435880264,1815,2
смело,0.7052230059092233,1812,4
мудрено,0.4994002591029273,1812,2
ужиться,1.0407907314317462,1813,3
удаться,0.6729766017558184,1833,2
поживиться,1.1371597230517823,1816,7
косточка,0.6121551032811847,1812,3
морить,0.7053632775790422,1816,3
суп,0.9121575816867925,1812,2
честной,0.7313673721514267,1813,4
торгаш,0.5117244699008974,1816,2
спасать,0.6182853228611231,1830,2
счёты,1.03835125904009,1813,3
додать,0.9091283985613656,1812,2
проказник,0.7477152288230705,1823,3
сгореть,0.5068279821091113,1812,2
дружный,0.6584946166767223,1815,2
овчарня,0.7185446021762943,1812,4
псарня,0.9046883630213561,1812,2
серый,0.622776972653187,1812,3
близко,1.3923641840726022,1816,8
ахти,0.6235393077755795,1812,3
ребята,0.5784909856380481,1830,2
ворота,1.1673390955951868,1830,5
запор,0.6194886969794434,1830,2
минута,1.0190571182834394,1812,8
ружьё,1.3860562885693,1816,8
щёлкать,0.9698596834882475,1830,3
ссора,0.6716072450004884,1815,2
впредь,0.9803799081772642,1830,3
трон,0.8396646649728071,1813,2
грызться,0.6522287721296063,1815,2
волчий,0.6292314100227769,1812,3
утверждать,0.8346851858625162,1813,2
натура,0.6304003238771121,1812,3
потому,0.8499970841266608,1813,2
гончий,0.6187417751128998,1830,2
горшок,1.5156141741610492,1823,10
легонько,0.5236337241063431,1816,2
ругать,0.7664319262024177,1816,4
рак,0.9373164441523363,1814,3
зацепить,0.5180733057665182,1812,2
толчок,0.7330985928116848,1812,4
влево,0.610152173647648,1830,2
таскать,1.8724282313238982,1823,8
махнуть,0.5417258315404001,1830,2
бойся,0.8057627113635765,1813,2
хребет,0.6082848689812889,1830,2
телега,0.7764298517665217,1823,3
взад,0.6390909442723868,1812,3
кидать,0.8009907105495475,1814,2
четыре,0.6394975230043295,1812,3
рытвина,0.5223888543287704,1812,2
леветь,0.6400057464192578,1812,3
бух,0.6105671302401722,1830,2
хозяйский,0.6404631474926933,1812,3
поварня,0.8856833510837457,1812,2
правило,0.829286322970208,1812,5
пирог,0.8725292271007271,1813,2
мурлыкать,0.5259159853652264,1812,2
ворчать,0.7438967148960067,1812,4
курчонок,0.887177194816833,1812,2
обжора,0.5262479506392459,1812,2
васька,1.3829853394426925,1813,8
убирать,0.7454225364948783,1812,4
быв,0.5271608551427992,1812,2
пускать,0.5285717075573817,1812,2
по-пустому,0.7144096543647666,1816,3
оглядка,0.6974349923061601,1816,3
сурок,0.753136278582306,1815,3
взятка,0.7704158746898696,1815,3
утратить,0.942161507374653,1828,3
клевета,0.7544014097497765,1813,4
подумать,0.924192001958452,1813,6
разве,0.819659625824592,1830,4
видывать,0.8790855412626104,1813,2
рыльце,0.8763468277519503,1813,2
пух,0.8132734256882652,1813,2
доживать,0.812858469095741,1813,2
купить,0.9297265162025645,1813,6
приход,0.8649115483055455,1823,3
расход,0.5370783177041287,1813,2
заяц,1.0695561767166901,1813,3
ушко,0.6599281042844486,1813,3
медвежий,0.8731516619895137,1813,2
сердечный,0.819278170424874,1816,4
клочок,0.9678110345304114,1819,4
доля,0.9087833804043962,1816,5
печь,1.2776808339188195,1832,8
завсегда,0.6647562267262679,1813,3
упрямый,0.854035567226079,1823,3
погубить,0.8588123017135101,1813,5
разумный,0.7432259219912034,1816,3
зубастый,0.6821886381098566,1815,2
щука,1.3694363652101025,1830,12
рыбный,0.562141695892593,1830,2
полно,1.25787230775076,1814,5
говориться,0.695218275115118,1833,2
наесться,1.249250721957716,1823,5
замертво,0.6387426828725683,1815,2
пруд,0.8676700953365006,1813,5
кукушка,1.6749359210597472,1830,12
миновать,0.550605902620419,1813,2
лада,0.6753780960982702,1813,3
прямёхонький,0.5598179389744572,1816,2
молоко,0.7816952289971703,1814,2
поступать,0.5530126508570596,1813,2
кусать,0.8557465860563378,1814,3
мило,0.7817782203156751,1814,2
простить,0.7838615036972201,1813,4
зажить,0.7829859338190971,1823,3
кинуть,1.1269564783563981,1815,6
змея,2.161660991430348,1813,30
проситься,0.696875946549739,1816,3
сладкий,0.7901995318771482,1813,4
нажить,0.7902582173232586,1813,4
древность,0.964828271680457,1830,3
сроду,0.6870164123001291,1813,3
ложный,0.6894050623502924,1813,3
пожалуйста,0.5653783573142821,1813,2
тарелочка,0.8441047005128166,1813,2
сварить,0.6468343364267911,1815,2
тарелка,0.8451420919941273,1813,2
янтарь,0.5672456619806411,1813,2
потешить,0.6586605993137321,1815,2
потроха,0.5676191229139129,1813,2
демьян,0.8035211281442194,1813,4
вскричать,0.9867248252360886,1813,6
писатель,0.5714782192243885,1813,2
вовремя,0.5718931758169127,1813,2
стих,0.5939688665392024,1830,2
впасть,0.7017040689915581,1813,3
страшный,1.4071810886756844,1819,7
учение,0.9936968756475032,1813,6
учёный,0.8117957760457922,1813,4
толком,0.5895703266584456,1830,2
согласно,0.705414099920535,1813,3
убираться,0.5764991939939318,1813,2
по-прежнему,0.7061764350429275,1813,3
оставаться,0.7063797244088988,1813,3
подавать,0.70693877016532,1813,3
бред,0.5800263250303879,1813,2
пасть,0.7112078468507181,1813,3
созвать,0.7183737970012077,1816,3
отвсюду,0.6148411831431719,1830,2
казна,0.8047253198822658,1813,2
впадать,0.7359670125009987,1814,2
занятый,0.7165441927074656,1813,3
пред,1.0949917598503498,1813,7
взор,0.880545776164179,1819,4
приветливость,0.5860431956219895,1813,2
улыбка,0.6287837246519865,1830,2
уста,0.586292169577504,1813,2
глубокий,0.7183229746597148,1813,3
видный,0.8295187807711467,1813,4
дума,0.5865826391922709,1813,2
несчётный,0.8192488006206142,1813,2
близ,0.9307900765610706,1813,5
провести,0.7212706704662992,1813,3
долгий,0.8329225366455525,1813,4
дань,1.0644400610064115,1830,3
задумать,0.9331521548605347,1813,5
рыба,0.8622179642064254,1823,3
нырять,0.8212405922647308,1813,2
успех,1.0235976279273846,1813,6
ленивый,0.6477887365895968,1832,2
мочить,0.5916451096210668,1813,2
волна,0.7251839907612473,1813,3
леность,0.5922260488506006,1813,2
глубина,0.8384389685799344,1813,4
морской,0.7281825089093246,1813,3
коралл,0.7385812390339015,1814,2
пучина,0.8167175654062164,1813,2
многий,0.5971225366423867,1813,2
дерзкий,0.6903217873233318,1833,2
той,0.5978279628496779,1813,2
влечь,0.5981184324644448,1813,2
ветхий,0.8076300160299357,1813,2
жребий,0.7616943212375017,1814,2
живучий,0.7023555285065348,1834,2
золото,1.121233054151925,1813,7
торговать,0.6008156503158525,1813,2
отправить,0.6017700504786582,1813,2
вовсе,0.8536971845686503,1813,4
нищий,0.955263832274963,1813,5
фортуна,1.4171073196062904,1813,11
предстать,0.7400749368186478,1813,3
велено,0.7425652315517967,1813,3
условие,0.7426668762347823,1813,3
кошель,0.804849806860023,1813,2
крёз,0.6085753385960558,1813,2
эй,0.6089073038700753,1813,2
обратиться,0.609571234418114,1813,2
прах,0.6909857178713706,1833,2
жениться,0.7972561012168294,1814,2
выдумать,0.7490196689213865,1814,3
наказание,0.6905707612788464,1833,2
покуситься,0.7087873556906606,1814,2
казнь,0.8663145554823961,1814,4
боязнь,0.6133058437508322,1814,2
сутки,0.8676056352968259,1814,4
преступник,0.7995798581349651,1814,2
удавиться,0.7546609488270911,1814,3
вечерня,0.6171234444020552,1814,2
вели,0.6173309226983174,1814,2
десяток,0.6538885984997033,1832,2
топор,1.2424894169003982,1814,8
свобода,0.6226423670826277,1814,2
помеха,0.6232233063121616,1814,2
покрыться,0.6238042455416956,1814,2
сломить,0.6256715502080548,1814,2
лань,0.7826081335007236,1814,2
млеко,0.9597799190921689,1814,3
долг,0.7710257427877837,1814,3
мать,1.1779080388860967,1814,7
поступок,0.7717880779101761,1814,3
пролить,0.7732619258134683,1814,3
помышлять,0.7740242609358607,1814,3
чувство,0.7743291949848178,1814,3
истинный,0.6330162818957338,1814,2
творить,0.7198666967110581,1814,2
презирать,0.7479592580249492,1814,2
орлица,0.947480912450903,1814,3
высокий,1.0040801171305558,1814,5
гнездо,1.1000026752194858,1814,6
вершина,0.6352155518361123,1814,2
вывести,0.7783441599627517,1814,3
свалиться,0.7737695580799573,1814,2
кстати,0.6371658478209762,1814,2
новоселье,0.638908665509578,1814,2
горесть,0.6407759701759371,1814,2
ничтожный,0.7860691558696624,1814,3
нора,0.6942223792930599,1814,2
запустить,0.6433901967088399,1814,2
завидный,1.018646266643918,1814,5
лебедь,0.7654704262294723,1814,2
ход,0.9169600954757104,1814,4
таки,0.6505689457595093,1814,2
плот,0.759661033934133,1814,2
челнок,0.7591215903638515,1814,2
бросить,1.3832881053773964,1814,9
приятный,1.130406565157923,1814,6
забросить,0.6557559031660624,1814,2
заменить,0.7222734449476986,1814,2
философствовать,0.7574617639937545,1814,2
устав,0.6579551731064408,1814,2
обилие,0.6581626514027029,1814,2
веко,0.7145967479860001,1814,2
заволочь,0.6602374343653241,1814,2
лень,0.9350938983238382,1814,4
здание,0.7483327189582211,1814,2
алмаз,1.2392412415436247,1814,7
мелькать,0.9691481707073478,1830,3
стекло,0.6637230697425278,1814,2
солнечный,0.6642210176535569,1814,2
попадать,0.721028575170126,1814,2
безделка,0.6648434525423432,1814,2
легко,1.2277756815565113,1817,6
пожирать,0.6665447745716927,1814,2
наводить,0.9001822533015722,1823,3
досадный,0.6677896443492654,1814,2
отыскаться,0.6699889142896439,1814,2
венец,0.8208824597922537,1814,3
подойник,0.7410709785890469,1814,2
корова,0.7414859351815711,1814,2
тихонько,0.6708603231339448,1814,2
брести,0.821695617256139,1814,3
разбойник,1.4639558923653564,1833,7
ободрать,0.822305485354053,1814,3
менее,0.6758812979034882,1814,2
головка,0.8278959429182648,1814,3
разорение,0.6773751416365754,1814,2
речка,0.7360500038195036,1814,2
управа,0.7316099682794941,1814,2
мельница,0.8312502174567918,1814,3
отходить,0.6820641511320994,1814,2
стрелка,0.8364340962890608,1814,3
убить,1.183164142497906,1814,6
птенец,0.7252196367546208,1814,2
смысл,0.6841804297539731,1814,2
малютка,1.0203638515223155,1814,4
писк,0.6845953863464973,1814,2
сидя,1.1877642582332724,1814,6
снести,0.9704812223284367,1814,4
гнёздышко,0.7228958798364851,1814,2
ощипать,0.8818353880226592,1823,3
перие,0.6875415781534194,1814,2
нива,1.0074530533780173,1814,4
сирота,0.6887864479309922,1814,2
поделиться,0.9741784054333948,1814,4
горлинка,0.6889109349087494,1814,2
слететь,0.689657856775293,1814,2
ласточка,1.200040757385546,1819,5
крошка,0.6905292656195939,1814,2
прельщать,0.691027213530623,1814,2
потеря,0.6921061006711862,1814,2
поучение,0.6936829357227782,1814,2
читатель,1.3231002551590985,1816,7
убыток,0.9832746495805138,1814,4
издеваться,0.6964216492334383,1814,2
дождик,0.9873239453621345,1814,4
лёжа,1.1042059917133975,1814,5
расспросить,0.6994508323588652,1814,2
смирнёхонький,0.8571696116181372,1814,3
поносить,0.7004467281809234,1814,2
справедливость,0.8580335914235153,1814,3
червяк,2.2089120733617493,1819,12
служить,1.58587534701363,1823,9
прок,1.3141609131442762,1814,7
проснувшися,0.7041813375136415,1814,2
хватить,0.8629125362068274,1814,3
поймать,0.998708921907561,1814,4
даваться,0.707252016298321,1814,2
гнаться,0.950140614989028,1830,3
гоняться,0.7099077384904761,1814,2
бес,1.0042253538419428,1814,4
тож,0.8701801310403027,1814,3
случай,1.667596257031703,1816,11
клеветник,1.124546110403228,1814,5
первенство,0.8713490448946378,1814,3
выставлять,0.7129369216159032,1814,2
язык,0.8732294715298726,1814,3
шипеть,0.713310382549175,1814,2
язвить,0.7159246090820777,1814,2
издалёка,0.7160490960598349,1814,2
жара,0.8808020004123049,1814,3
дача,0.8809036450952906,1814,3
молиться,1.0180751191240078,1814,4
белок,1.5456259352543715,1830,5
уступать,0.7258835673026595,1815,2
телёнок,0.7291202287243486,1815,2
скотина,1.033744133235497,1815,4
дикий,1.068691316394267,1823,4
геркулес,0.7314854813017369,1815,2
рогов,0.7320664205312708,1815,2
число,1.0355046966188104,1815,4
глупость,0.7331868033310862,1815,2
пословица,0.7332697946495911,1815,2
очки,1.039671363292652,1815,4
полдюжины,0.7352615862937074,1815,2
старина,0.905908237109765,1815,3
дебри,0.7401165784262411,1815,2
слепой,0.90743290735455,1815,3
прекратить,0.7421083700703575,1815,2
раздор,0.7422328570481147,1815,2
водиться,1.0498826309158695,1815,4
вечный,0.9093133339897848,1815,3
определить,0.7436022138034447,1815,2
зверёк,0.7436852051219496,1815,2
вряд,0.9127692532112974,1815,3
устроить,0.7458014837438232,1815,2
нарядить,0.7463409273141047,1815,2
общество,0.7487891712099979,1815,2
втереться,0.7492456234617745,1815,2
ужть,0.9176990203361023,1815,3
завестись,0.9200368480447726,1815,3
полкан,0.9203926044352226,1815,3
барбос,1.609301840279911,1823,8
пустилися,0.7529387371352402,1815,2
спить,0.9240009906812138,1815,3
господин,1.4185049946274633,1815,7
орест,0.7606154340969388,1815,2
кость,1.7854968254242716,1815,11
взапуски,0.7614868429412396,1815,2
бочка,1.4296070806781296,1815,7
отказать,0.7652629479332104,1815,2
хоронить,0.9382820686407001,1815,3
винный,0.7669642699625597,1815,2
пиво,0.7672962352365791,1815,2
батрак,0.9459054198646252,1815,3
ворочать,0.9473284454264245,1815,3
выдать,0.7741430190132291,1815,2
взмолиться,0.7743504973094912,1815,2
железный,0.7752634018130445,1815,2
степан,0.9506318976234588,1815,3
сдуру,0.7765912629091222,1815,2
колет,0.776674254227627,1815,2
тришка,1.2284119422935544,1815,5
локоть,0.7769647238423939,1815,2
продраться,0.7770477151608988,1815,2
четверть,0.777462671753423,1815,2
обрезать,0.7775041674126755,1815,2
рукав,0.9523090348927222,1815,3
голый,0.9528172583076506,1815,3
поправить,0.7789565154865102,1815,2
наставить,0.9542911062109427,1815,3
образ,0.7803258722418402,1815,2
поправлять,0.7806993331751121,1815,2
тихохонький,0.7811972810861412,1815,2
рожа,0.7817367246564226,1815,2
пять-шесть,0.7829400987747431,1815,2
узнавать,0.7843924468485779,1815,2
вчера,0.9611521223124754,1815,3
щедрость,0.7864257341519467,1815,2
доступ,0.9665392905107157,1815,3
свободный,0.7892474389811115,1815,2
чересчур,0.9666917575351942,1815,3
построить,0.9674540926575868,1815,3
старание,0.7919446568325192,1815,2
строение,0.7921521351287814,1815,2
приют,0.7930650396323347,1815,2
повеление,0.9721805704164204,1815,3
переведать,0.9724346821238845,1815,3
крепки,0.7943929007284122,1815,2
забор,1.1238262930150307,1815,4
мена,0.7949323442986937,1815,2
гонец,0.7968826402835576,1815,2
приплестись,0.7982105013796351,1815,2
опоздать,0.7986254579721594,1815,2
застать,0.7988329362684216,1815,2
сбиться,0.7995798581349651,1815,2
натощак,0.9794481652498956,1815,3
подле,0.7999533190682371,1815,2
впереди,0.8023185716456253,1815,2
стоя,0.8028995108751592,1815,2
мясной,0.804642328563761,1816,2
оставлять,0.8065511288893725,1816,2
